_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,latitude,longitude
6772f409222365a2d0fa1de2,Xadrez de madeira,brinquedos,48.65,3.2774782917,2021-09-30,Larissa Alves,MS,5,cartao_credito,4,-20.51,-54.54
6772f409222365a2d0fa1de3,Micro-ondas,eletrodomesticos,963.53,48.8895128792,2021-09-30,Bruno Rodrigues,GO,5,boleto,1,-15.98,-49.86
6772f409222365a2d0fa1de4,Jogo de tabuleiro,brinquedos,240.93,13.3599022104,2021-09-30,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
6772f409222365a2d0fa1de5,Poltrona,moveis,254.47,13.8385387637,2021-09-30,Lucas Oliveira,SP,4,cartao_credito,1,-22.19,-48.79
6772f409222365a2d0fa1de6,Kit banquetas,moveis,431.26,23.494402121,2021-09-30,Felipe Santos,SP,4,cartao_credito,5,-22.19,-48.79
6772f409222365a2d0fa1de7,Lava louças,eletrodomesticos,1545.96,82.6064959404,2021-09-30,Thiago Silva,SP,5,cartao_credito,6,-22.19,-48.79
6772f409222365a2d0fa1de8,Iniciando em programação,livros,81.41,10.714451951,2022-09-30,Thiago Silva,ES,1,cartao_credito,10,-19.19,-40.34
6772f409222365a2d0fa1de9,Lava louças,eletrodomesticos,1861.82,96.7207529602,2022-09-30,Felipe Santos,RS,5,boleto,1,-30.17,-53.5
6772f409222365a2d0fa1dea,Geladeira,eletrodomesticos,1977.1,102.8590661514,2022-09-30,Lucas Oliveira,CE,3,cartao_credito,9,-5.2,-39.53
6772f409222365a2d0fa1deb,Corda de pular,esporte e lazer,15.01,1.330341869,2022-09-30,Thiago Silva,CE,1,cartao_credito,2,-5.2,-39.53
6772f409222365a2d0fa1dec,Blocos de montar,brinquedos,32.21,0.0,2022-09-30,Isabella Pereira,GO,5,cartao_credito,1,-15.98,-49.86
6772f409222365a2d0fa1ded,Assistente virtual,eletronicos,283.23,12.6655844962,2022-09-30,Thiago Silva,AL,1,cartao_credito,6,-9.62,-36.82
6772f409222365a2d0fa1dee,Xadrez de madeira,brinquedos,37.73,0.0,2022-09-30,Juliana Costa,RN,3,cartao_credito,1,-5.81,-36.59
6772f409222365a2d0fa1def,Bola de basquete,esporte e lazer,81.12,5.2592437904,2022-09-30,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
6772f409222365a2d0fa1df0,Mesa de jantar,moveis,489.48,27.0031852787,2022-09-30,Larissa Alves,SP,5,cartao_credito,10,-22.19,-48.79
6772f409222365a2d0fa1df1,Poltrona,moveis,343.84,15.8928846569,2022-09-30,Felipe Santos,SP,5,cartao_credito,6,-22.19,-48.79
6772f409222365a2d0fa1df2,Bola de basquete,esporte e lazer,82.56,4.6791975349,2022-09-30,Pedro Gomes,RJ,5,cartao_credito,1,-22.25,-42.66
6772f409222365a2d0fa1df3,Bateria,instrumentos musicais,685.95,34.1092129519,2022-09-30,Juliana Costa,SP,2,cartao_credito,2,-22.19,-48.79
6772f409222365a2d0fa1df4,Xadrez de madeira,brinquedos,27.76,0.0,2022-09-30,Pedro Gomes,SP,4,cupom,1,-22.19,-48.79
6772f409222365a2d0fa1df5,Corda de pular,esporte e lazer,26.34,2.3423735908,2022-09-30,Bruno Rodrigues,SP,5,cartao_debito,1,-22.19,-48.79
6772f409222365a2d0fa1df6,Modelagem preditiva,livros,60.24,3.4907246825,2022-09-30,Beatriz Moraes,SC,4,cartao_credito,1,-27.45,-50.95
6772f409222365a2d0fa1dfa,Bola de vôlei,esporte e lazer,53.23,5.9981536854,2021-10-30,João Souza,SP,5,cartao_credito,2,-22.19,-48.79
6772f409222365a2d0fa1dfb,Iniciando em programação,livros,76.39,10.3094730747,2021-10-30,Mariana Ferreira,MG,5,cartao_credito,1,-18.1,-44.38
6772f409222365a2d0fa1dfc,Geladeira,eletrodomesticos,2856.94,152.6545646963,2021-10-30,Camila Ribeiro,RJ,1,cartao_credito,4,-22.25,-42.66
6772f409222365a2d0fa1dfd,Lava louças,eletrodomesticos,2066.27,107.6071003921,2021-10-30,João Souza,MG,4,cupom,1,-18.1,-44.38
6772f409222365a2d0fa1dfe,Ciência de dados com python,livros,67.91,1.2004422657,2021-10-30,Lucas Oliveira,SP,1,cartao_credito,3,-22.19,-48.79
6772f409222365a2d0fa1dff,Guarda roupas,moveis,601.39,29.6066473425,2021-10-30,Bruno Rodrigues,ES,5,cupom,1,-19.19,-40.34
6772f409222365a2d0fa1e00,Bola de basquete,esporte e lazer,61.14,10.811101352,2021-10-30,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
6772f409222365a2d0fa1e01,Dashboards com Power BI,livros,46.14,0.0,2021-10-30,Camila Ribeiro,SP,4,cartao_credito,1,-22.19,-48.79
6772f409222365a2d0fa1e02,Tablet ABXY,eletronicos,1204.87,61.740141831,2021-10-30,Camila Ribeiro,RS,4,boleto,1,-30.17,-53.5
6772f409222365a2d0fa1e03,Impressora,eletronicos,321.09,14.681515598,2021-10-30,João Souza,SP,1,boleto,1,-22.19,-48.79
6772f409222365a2d0fa1e04,Bola de basquete,esporte e lazer,40.8,5.3362935799,2021-10-30,Bruno Rodrigues,AL,2,cartao_credito,5,-9.62,-36.82
6772f409222365a2d0fa1e05,Kit banquetas,moveis,351.7,16.3114060108,2022-10-30,Beatriz Moraes,RS,4,cartao_credito,1,-30.17,-53.5
6772f409222365a2d0fa1e06,Fone de ouvido,eletronicos,179.82,7.1593130952,2022-10-30,Bianca Santos,SP,5,cartao_credito,4,-22.19,-48.79
6772f409222365a2d0fa1e07,Dinossauro Rex,brinquedos,20.34,1.3661697178,2022-10-30,Thiago Silva,DF,5,cartao_credito,1,-15.83,-47.86
6772f409222365a2d0fa1e08,Geladeira,eletrodomesticos,3325.93,181.5758054717,2022-10-30,Isabella Pereira,SP,3,cartao_credito,4,-22.19,-48.79
6772f409222365a2d0fa1e09,Bateria,instrumentos musicais,601.83,32.5767414775,2022-10-30,Lucas Oliveira,SP,5,cartao_credito,2,-22.19,-48.79
6772f409222365a2d0fa1e0a,Mochila,esporte e lazer,141.95,19.2044386607,2022-10-30,Beatriz Moraes,SP,5,cartao_credito,1,-22.19,-48.79
6772f409222365a2d0fa1e0b,Cômoda,moveis,325.24,18.7171668933,2022-10-30,Felipe Santos,SC,3,cartao_credito,4,-27.45,-50.95
6772f409222365a2d0fa1e0c,Iniciando em programação,livros,77.69,1.7211978435,2022-10-30,Camila Ribeiro,RJ,5,cartao_credito,5,-22.25,-42.66
6772f409222365a2d0fa1e0d,Cubo mágico 8x8,brinquedos,13.91,1.2717701782,2022-10-30,Isabella Pereira,SP,4,cartao_credito,3,-22.19,-48.79
6772f409222365a2d0fa1e0e,Cama king,moveis,770.48,41.5568466102,2022-10-30,Felipe Santos,SP,5,cartao_credito,10,-22.19,-48.79
6772f409222365a2d0fa1e18,Lava louças,eletrodomesticos,1711.07,88.6937689771,2021-11-30,Lucas Oliveira,RJ,1,cartao_credito,1,-22.25,-42.66
6772f409222365a2d0fa1e19,Dashboards com Power BI,livros,37.26,8.2259182935,2021-11-30,Isabella Pereira,RS,1,cartao_credito,10,-30.17,-53.5
6772f409222365a2d0fa1e1a,Smart TV,eletronicos,2408.03,128.7514576988,2021-11-30,Bianca Santos,RJ,5,cartao_credito,1,-22.25,-42.66
6772f409222365a2d0fa1e1b,Smartwatch,eletronicos,160.54,6.1327110973,2021-11-30,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
6772f409222365a2d0fa1e1c,Secadora de roupas,eletrodomesticos,1664.71,89.5292145553,2021-11-30,Bruno Rodrigues,SC,4,cartao_credito,3,-27.45,-50.95
6772f409222365a2d0fa1e1d,Impressora,eletronicos,495.94,27.0943251628,2021-11-30,Larissa Alves,SP,5,cartao_credito,8,-22.19,-48.79
6772f409222365a2d0fa1e1e,Blocos de montar,brinquedos,33.39,2.3090215745,2022-11-30,Larissa Alves,RJ,3,cartao_credito,3,-22.25,-42.66
6772f409222365a2d0fa1e1f,Impressora,eletronicos,397.83,18.7676897331,2022-11-30,Bianca Santos,RJ,5,cartao_credito,3,-22.25,-42.66
6772f409222365a2d0fa1e20,Dashboards com Power BI,livros,40.85,0.0,2022-11-30,Bruno Rodrigues,RJ,5,cupom,1,-22.25,-42.66
6772f409222365a2d0fa1e21,Bateria,instrumentos musicais,614.38,32.9970126057,2022-11-30,Camila Ribeiro,MG,5,cartao_credito,1,-18.1,-44.38
6772f409222365a2d0fa1e22,Iniciando em programação,livros,78.85,4.8855374379,2022-11-30,Camila Ribeiro,PR,5,cartao_credito,2,-24.89,-51.55
6772f409222365a2d0fa1e23,Mesa de centro,moveis,192.32,11.1803092559,2022-11-30,Mariana Ferreira,DF,5,cartao_credito,4,-15.83,-47.86
6772f409222365a2d0fa1e24,Bola de basquete,esporte e lazer,88.91,5.4212021734,2022-11-30,João Souza,PR,3,cartao_credito,4,-24.89,-51.55
6772f409222365a2d0fa1e25,Cama box,moveis,890.61,45.006742252,2022-11-30,Rafael Costa,MG,3,cartao_credito,1,-18.1,-44.38
6772f409222365a2d0fa1e26,Cadeira de escritório,moveis,679.84,37.8522291191,2022-11-30,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
6772f409222365a2d0fa1e27,Violão,instrumentos musicais,439.92,21.0088556094,2022-11-30,Felipe Santos,SP,1,cartao_credito,3,-22.19,-48.79
6772f409222365a2d0fa1e31,Cubo mágico 8x8,brinquedos,23.8,0.0,2021-12-30,Lucas Oliveira,SC,5,cartao_credito,1,-27.45,-50.95
6772f409222365a2d0fa1e32,Fogão,eletrodomesticos,563.04,30.2633120571,2021-12-30,Beatriz Moraes,AL,5,cartao_credito,4,-9.62,-36.82
6772f409222365a2d0fa1e33,Dinossauro Rex,brinquedos,23.22,2.176242977,2021-12-30,Thiago Silva,RS,1,cartao_credito,2,-30.17,-53.5
6772f409222365a2d0fa1e34,Tablet ABXY,eletronicos,2184.29,113.8913103403,2021-12-30,Rafael Costa,PE,1,cartao_credito,3,-8.38,-37.86
6772f409222365a2d0fa1e35,Assistente virtual,eletronicos,373.85,26.2860021735,2021-12-30,Juliana Costa,GO,5,cartao_credito,1,-15.98,-49.86
6772f409222365a2d0fa1e36,Micro-ondas,eletrodomesticos,483.33,32.2814936312,2021-12-30,Beatriz Moraes,SP,5,cartao_credito,4,-22.19,-48.79
6772f409222365a2d0fa1e37,Impressora,eletronicos,465.21,22.3554720269,2021-12-30,Lucas Oliveira,MG,5,cartao_credito,5,-18.1,-44.38
6772f409222365a2d0fa1e38,TV Led UHD 4K,eletronicos,3102.37,165.4749952273,2021-12-30,Larissa Alves,ES,3,cupom,1,-19.19,-40.34
6772f409222365a2d0fa1e39,Cadeira de escritório,moveis,517.24,33.9210882984,2021-12-30,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
6772f409222365a2d0fa1e3a,Poltrona,moveis,308.87,14.0308373607,2021-12-30,Camila Ribeiro,RJ,5,cartao_credito,3,-22.25,-42.66
6772f409222365a2d0fa1e3b,Boneca bebê,brinquedos,72.22,4.1286236418,2021-12-30,Lucas Oliveira,SP,2,cartao_credito,1,-22.19,-48.79
6772f409222365a2d0fa1e3c,Jogo de copos,utilidades domesticas,59.14,4.5481424296,2022-12-30,Mariana Ferreira,MG,4,cartao_credito,2,-18.1,-44.38
6772f409222365a2d0fa1e3d,Carrinho controle remoto,brinquedos,103.79,6.0576097829,2022-12-30,Thiago Silva,SP,4,cartao_credito,1,-22.19,-48.79
6772f409222365a2d0fa1e3e,Copo térmico,esporte e lazer,43.83,0.0,2022-12-30,Felipe Santos,RJ,5,cartao_credito,7,-22.25,-42.66
6772f409222365a2d0fa1e3f,Faqueiro,utilidades domesticas,53.95,0.0,2022-12-30,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
6772f409222365a2d0fa1e40,Assistente virtual,eletronicos,384.2,20.9885986964,2022-12-30,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
6772f409222365a2d0fa1e41,Xadrez de madeira,brinquedos,29.64,0.0,2022-12-30,Beatriz Moraes,RS,1,cartao_credito,1,-30.17,-53.5
6772f409222365a2d0fa1e42,Cama box,moveis,685.71,42.8916089727,2022-12-30,Bruno Rodrigues,SP,5,cartao_credito,1,-22.19,-48.79
6772f409222365a2d0fa1e4d,Lava louças,eletrodomesticos,1712.12,92.5643545984,2021-01-31,Camila Ribeiro,SP,5,cartao_credito,2,-22.19,-48.79
6772f409222365a2d0fa1e4e,Jogo de panelas,utilidades domesticas,238.74,13.3991989243,2021-01-31,Lucas Oliveira,GO,5,cartao_credito,10,-15.98,-49.86
6772f409222365a2d0fa1e4f,Jogo de tabuleiro,brinquedos,265.4,21.6873318555,2021-01-31,Mariana Ferreira,PR,4,cartao_credito,1,-24.89,-51.55
6772f409222365a2d0fa1e50,Guitarra,instrumentos musicais,875.79,44.2176218365,2021-01-31,Camila Ribeiro,SP,1,cartao_credito,1,-22.19,-48.79
6772f409222365a2d0fa1e51,Modelagem preditiva,livros,89.63,2.3569669232,2021-01-31,Larissa Alves,RJ,4,cartao_credito,1,-22.25,-42.66
6772f409222365a2d0fa1e52,Cama king,moveis,854.63,48.6702927507,2021-01-31,Felipe Santos,MG,4,cartao_credito,1,-18.1,-44.38
6772f409222365a2d0fa1e53,Cama box,moveis,415.06,22.6318008571,2021-01-31,Beatriz Moraes,MG,4,boleto,1,-18.1,-44.38
6772f409222365a2d0fa1e54,Smart TV,eletronicos,2140.53,111.561221988,2021-01-31,Rafael Costa,MA,5,boleto,1,-5.42,-45.44
6772f409222365a2d0fa1e55,Guarda roupas,moveis,672.52,36.3359317779,2021-01-31,João Souza,SP,3,cartao_credito,5,-22.19,-48.79
6772f409222365a2d0fa1e56,Panela de pressão,utilidades domesticas,115.95,6.4571145843,2022-01-31,Camila Ribeiro,PR,5,cartao_credito,4,-24.89,-51.55
6772f409222365a2d0fa1e57,Bola de vôlei,esporte e lazer,59.53,6.3336097325,2022-01-31,Pedro Gomes,BA,1,cupom,1,-13.29,-41.71
6772f409222365a2d0fa1e58,Mochila,esporte e lazer,112.3,6.262763065,2022-01-31,Isabella Pereira,BA,5,cartao_credito,5,-13.29,-41.71
6772f409222365a2d0fa1e59,Violão,instrumentos musicais,497.85,24.0934538326,2022-01-31,Felipe Santos,RJ,1,cartao_credito,8,-22.25,-42.66
6772f409222365a2d0fa1e5a,Fone de ouvido,eletronicos,91.63,6.5318161922,2022-01-31,João Souza,RS,4,cartao_credito,1,-30.17,-53.5
6772f409222365a2d0fa1e5b,Dashboards com Power BI,livros,38.6,2.5864384007,2022-01-31,Pedro Gomes,RS,5,boleto,1,-30.17,-53.5
6772f409222365a2d0fa1e5c,Celular Plus X42,eletronicos,3092.49,162.250228108,2022-01-31,João Souza,PR,5,cartao_credito,4,-24.89,-51.55
6772f409222365a2d0fa1e5d,Dinossauro Rex,brinquedos,21.43,1.672187555,2022-01-31,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
6772f409222365a2d0fa1e5e,Lava louças,eletrodomesticos,1780.69,95.7048006406,2022-01-31,Rafael Costa,SP,4,cartao_credito,2,-22.19,-48.79
6772f409222365a2d0fa1e5f,Bicicleta,esporte e lazer,634.83,36.9666039978,2023-01-31,Lucas Oliveira,PE,1,cartao_credito,5,-8.38,-37.86
6772f409222365a2d0fa1e60,Modelagem preditiva,livros,98.96,5.5524481971,2023-01-31,Pedro Gomes,SP,5,boleto,1,-22.19,-48.79
6772f409222365a2d0fa1e61,Fogão,eletrodomesticos,1398.42,72.0460970545,2023-01-31,Pedro Gomes,MG,4,cartao_credito,10,-18.1,-44.38
6772f409222365a2d0fa1e69,Kit banquetas,moveis,429.24,31.9501250378,2021-03-31,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
6772f409222365a2d0fa1e6a,Mochila,esporte e lazer,131.67,4.5954704499,2021-03-31,João Souza,ES,5,cartao_credito,2,-19.19,-40.34
6772f409222365a2d0fa1e6b,Panela de pressão,utilidades domesticas,82.41,1.9725236438,2021-03-31,Rafael Costa,SP,2,boleto,1,-22.19,-48.79
6772f409222365a2d0fa1e6c,Assistente virtual,eletronicos,308.86,14.0303048908,2022-03-31,Pedro Gomes,SP,4,boleto,1,-22.19,-48.79
6772f409222365a2d0fa1e6d,Mochila,esporte e lazer,125.29,4.2557546435,2022-03-31,Juliana Costa,SP,3,cartao_credito,1,-22.19,-48.79
6772f409222365a2d0fa1e6e,Xadrez de madeira,brinquedos,46.06,2.9836609581,2022-03-31,Bianca Santos,RS,5,cartao_credito,3,-30.17,-53.5
6772f409222365a2d0fa1e6f,Violão,instrumentos musicais,467.7,25.4347224947,2022-03-31,Isabella Pereira,MG,5,cartao_credito,4,-18.1,-44.38
6772f409222365a2d0fa1e70,Micro-ondas,eletrodomesticos,793.84,42.5527177175,2022-03-31,Camila Ribeiro,PE,1,cupom,1,-8.38,-37.86
6772f409222365a2d0fa1e71,Celular ABXY,eletronicos,929.98,50.0497417699,2022-03-31,Lucas Oliveira,DF,5,cartao_credito,1,-15.83,-47.86
6772f409222365a2d0fa1e72,Geladeira,eletrodomesticos,3335.4,178.4884309453,2022-03-31,Felipe Santos,DF,4,boleto,1,-15.83,-47.86
6772f409222365a2d0fa1e73,Jogo de tabuleiro,brinquedos,246.75,13.4218210851,2022-03-31,Felipe Santos,SP,5,cartao_credito,8,-22.19,-48.79
6772f409222365a2d0fa1e74,Jogo de panelas,utilidades domesticas,125.09,13.040280544,2022-03-31,Juliana Costa,RS,4,cartao_credito,1,-30.17,-53.5
6772f409222365a2d0fa1e75,Lavadora de roupas,eletrodomesticos,1665.56,89.2171638483,2022-03-31,João Souza,SP,4,boleto,1,-22.19,-48.79
6772f409222365a2d0fa1e76,Bicicleta,esporte e lazer,634.93,34.091238283,2022-03-31,João Souza,MG,5,cartao_credito,1,-18.1,-44.38
6772f409222365a2d0fa1e77,Cômoda,moveis,390.05,21.6574042471,2023-03-31,Mariana Ferreira,SP,5,cartao_credito,1,-22.19,-48.79
6772f409222365a2d0fa1e78,Modelagem preditiva,livros,70.68,1.3479364324,2023-03-31,Thiago Silva,RS,3,cartao_credito,3,-30.17,-53.5
6772f409222365a2d0fa1e79,Cama king,moveis,840.38,45.0364836099,2023-03-31,Mariana Ferreira,RJ,1,cupom,1,-22.25,-42.66
6772f409222365a2d0fa1e7a,Mesa de jantar,moveis,304.52,26.72087636,2023-03-31,Felipe Santos,SP,3,boleto,1,-22.19,-48.79
6772f409222365a2d0fa1e7b,Pandeiro,instrumentos musicais,125.29,9.8351318999,2023-03-31,Bruno Rodrigues,MG,2,cartao_credito,10,-18.1,-44.38
6772f409222365a2d0fa1e83,Jogo de tabuleiro,brinquedos,151.16,8.5799197748,2021-05-31,Camila Ribeiro,SP,5,cartao_credito,9,-22.19,-48.79
6772f409222365a2d0fa1e84,Copo térmico,esporte e lazer,62.19,0.0,2021-05-31,Bruno Rodrigues,SP,5,boleto,1,-22.19,-48.79
6772f409222365a2d0fa1e85,Boneca bebê,brinquedos,50.33,0.0,2021-05-31,Thiago Silva,SP,4,cartao_credito,5,-22.19,-48.79
6772f409222365a2d0fa1e86,Dinossauro Rex,brinquedos,26.88,1.9575441236,2021-05-31,Rafael Costa,SP,2,cartao_credito,3,-22.19,-48.79
6772f409222365a2d0fa1e87,Blocos de montar,brinquedos,37.33,0.0,2021-05-31,Isabella Pereira,MG,5,boleto,1,-18.1,-44.38
6772f409222365a2d0fa1e88,Modelagem preditiva,livros,108.34,6.0519049783,2021-05-31,Pedro Gomes,RS,4,boleto,1,-30.17,-53.5
6772f409222365a2d0fa1e89,Cômoda,moveis,316.78,17.7559971729,2022-05-31,Thiago Silva,BA,1,cartao_credito,3,-13.29,-41.71
6772f409222365a2d0fa1e8a,Lava louças,eletrodomesticos,1930.23,103.4659527395,2022-05-31,Lucas Oliveira,AL,3,cartao_debito,1,-9.62,-36.82
6772f409222365a2d0fa1e8b,Blocos de montar,brinquedos,39.74,0.0,2022-05-31,Bianca Santos,RS,5,cartao_credito,1,-30.17,-53.5
6772f409222365a2d0fa1e8c,Smartwatch,eletronicos,286.1,12.8184033621,2022-05-31,Rafael Costa,MG,5,cartao_debito,1,-18.1,-44.38
6772f409222365a2d0fa1e95,Lavadora de roupas,eletrodomesticos,1918.51,99.7393249138,2021-07-31,Lucas Oliveira,PR,5,cartao_credito,1,-24.89,-51.55
6772f409222365a2d0fa1e96,Smartwatch,eletronicos,246.08,10.6874587584,2021-07-31,Bruno Rodrigues,MG,2,boleto,1,-18.1,-44.38
6772f409222365a2d0fa1e97,Violão,instrumentos musicais,500.51,24.2350908303,2021-07-31,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
6772f409222365a2d0fa1e98,Guarda roupas,moveis,616.91,30.4330406521,2021-07-31,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
6772f409222365a2d0fa1e99,Cômoda,moveis,407.18,22.2122145633,2021-07-31,Camila Ribeiro,RS,5,cartao_credito,3,-30.17,-53.5
6772f409222365a2d0fa1e9a,Secadora de roupas,eletrodomesticos,1341.56,71.9651385711,2021-07-31,Beatriz Moraes,SP,5,boleto,1,-22.19,-48.79
6772f409222365a2d0fa1e9b,Violão,instrumentos musicais,260.68,14.163551678,2021-07-31,Juliana Costa,SP,5,cartao_credito,2,-22.19,-48.79
6772f409222365a2d0fa1e9c,Ciência de dados com python,livros,59.49,3.4507894388,2022-07-31,Beatriz Moraes,MT,3,boleto,1,-12.64,-55.42
6772f409222365a2d0fa1e9d,Panela de pressão,utilidades domesticas,79.08,1.7952111618,2022-07-31,Pedro Gomes,AM,5,boleto,1,-3.47,-65.1
6772f409222365a2d0fa1e9e,Secadora de roupas,eletrodomesticos,825.36,41.5323760503,2022-07-31,Larissa Alves,DF,4,cartao_credito,2,-15.83,-47.86
6772f409222365a2d0fa1e9f,Fogão,eletrodomesticos,1224.99,62.8114713019,2022-07-31,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
6772f409222365a2d0fa1ea0,Dashboards com Power BI,livros,41.27,2.7286078683,2022-07-31,João Souza,SC,5,cartao_credito,12,-27.45,-50.95
6772f409222365a2d0fa1ea1,Panela de pressão,utilidades domesticas,98.15,2.8106312916,2022-07-31,Pedro Gomes,MG,4,boleto,1,-18.1,-44.38
6772f409222365a2d0fa1ea2,Jogo de tabuleiro,brinquedos,323.37,14.8029187389,2022-07-31,Lucas Oliveira,MG,5,cartao_credito,2,-18.1,-44.38
6772f409222365a2d0fa1ea3,Smartwatch,eletronicos,236.89,10.1981189056,2022-07-31,Rafael Costa,GO,5,cartao_credito,2,-15.98,-49.86
6772f409222365a2d0fa1ea9,Violão,instrumentos musicais,253.89,11.1033177628,2021-08-31,Bianca Santos,RS,4,cartao_credito,1,-30.17,-53.5
6772f409222365a2d0fa1eaa,Modelagem preditiva,livros,109.17,6.7013892476,2021-08-31,Felipe Santos,MG,3,cartao_credito,3,-18.1,-44.38
6772f409222365a2d0fa1eab,Bateria,instrumentos musicais,647.91,32.0836973915,2021-08-31,Mariana Ferreira,MG,3,cartao_credito,5,-18.1,-44.38
6772f409222365a2d0fa1eac,Sofá retrátil,moveis,967.04,52.0230752784,2021-08-31,Rafael Costa,SP,1,boleto,1,-22.19,-48.79
6772f409222365a2d0fa1ead,Secadora de roupas,eletrodomesticos,1127.79,60.9398398274,2021-08-31,Thiago Silva,SP,5,cupom,1,-22.19,-48.79
6772f409222365a2d0fa1eae,Celular ABXY,eletronicos,1030.81,52.4719704738,2021-08-31,Bruno Rodrigues,SP,4,cartao_credito,1,-22.19,-48.79
6772f409222365a2d0fa1eaf,Pandeiro,instrumentos musicais,58.87,3.417776304,2021-08-31,Pedro Gomes,RJ,5,cartao_credito,2,-22.25,-42.66
6772f409222365a2d0fa1eb0,Faqueiro,utilidades domesticas,58.77,3.6604302212,2021-08-31,Isabella Pereira,SP,5,cartao_credito,1,-22.19,-48.79
6772f409222365a2d0fa1eb1,Kit banquetas,moveis,402.42,29.225705467,2021-08-31,Beatriz Moraes,RJ,1,cartao_credito,2,-22.25,-42.66
6772f409222365a2d0fa1eb2,Jogo de copos,utilidades domesticas,39.21,3.486929887,2022-08-31,Bianca Santos,MG,5,cupom,1,-18.1,-44.38
6772f409222365a2d0fa1eb3,Panela de pressão,utilidades domesticas,96.72,5.6811535523,2022-08-31,Mariana Ferreira,RS,3,boleto,1,-30.17,-53.5
6772f409222365a2d0fa1eb4,Poltrona,moveis,297.78,16.1390150663,2022-08-31,Isabella Pereira,PR,5,cartao_credito,1,-24.89,-51.55
6772f409222365a2d0fa1eb5,Cadeira de escritório,moveis,542.45,26.4682696578,2022-08-31,Larissa Alves,MG,4,cartao_credito,2,-18.1,-44.38
6772f409222365a2d0fa1eb6,Modelagem preditiva,livros,94.89,5.5788720221,2022-08-31,Pedro Gomes,SP,5,cartao_credito,1,-22.19,-48.79
6772f409222365a2d0fa1ebb,Jogo de panelas,utilidades domesticas,155.08,5.8419825231,2021-10-31,Juliana Costa,SP,4,cartao_credito,3,-22.19,-48.79
6772f409222365a2d0fa1ebc,Faqueiro,utilidades domesticas,57.71,3.7598960356,2021-10-31,João Souza,SP,4,boleto,1,-22.19,-48.79
6772f409222365a2d0fa1ebd,Guitarra,instrumentos musicais,1078.06,57.9345562854,2021-10-31,Thiago Silva,SP,4,cartao_credito,5,-22.19,-48.79
6772f409222365a2d0fa1ebe,Cômoda,moveis,373.22,20.1559681123,2021-10-31,Pedro Gomes,SP,3,cartao_credito,1,-22.19,-48.79
6772f409222365a2d0fa1ebf,Jogo de panelas,utilidades domesticas,204.47,11.7758275467,2021-10-31,Juliana Costa,MG,3,boleto,1,-18.1,-44.38
6772f409222365a2d0fa1ec0,Blocos de montar,brinquedos,38.22,2.323876831,2021-10-31,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
6772f409222365a2d0fa1ec1,Pandeiro,instrumentos musicais,75.76,4.3171179921,2021-10-31,Juliana Costa,SP,1,cartao_credito,1,-22.19,-48.79
6772f409222365a2d0fa1ec2,Bicicleta,esporte e lazer,811.22,40.7794635891,2022-10-31,Thiago Silva,SP,5,cartao_credito,3,-22.19,-48.79
6772f409222365a2d0fa1ec3,Tablet ABXY,eletronicos,1178.39,63.2768269523,2022-10-31,Larissa Alves,MG,4,boleto,1,-18.1,-44.38
6772f409222365a2d0fa1ec4,Jogo de panelas,utilidades domesticas,264.86,11.6874372606,2022-10-31,Rafael Costa,SP,5,cartao_credito,2,-22.19,-48.79
6772f409222365a2d0fa1ec5,Corda de pular,esporte e lazer,11.88,1.1636787853,2022-10-31,Beatriz Moraes,SP,1,boleto,1,-22.19,-48.79
6772f409222365a2d0fa1ec6,Cômoda,moveis,448.8,21.4816888948,2022-10-31,Bianca Santos,RJ,5,cartao_credito,10,-22.25,-42.66
6772f409222365a2d0fa1ec7,Bicicleta,esporte e lazer,656.25,32.5277773015,2022-10-31,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
6772f409222365a2d0fa1ec8,Bateria,instrumentos musicais,1140.27,70.2968906417,2022-10-31,João Souza,SC,4,cartao_credito,3,-27.45,-50.95
6772f409222365a2d0fa1ed0,Guitarra,instrumentos musicais,1293.47,66.4578252865,2021-12-31,Mariana Ferreira,PE,4,cartao_credito,10,-8.38,-37.86
6772f409222365a2d0fa1ed1,Impressora,eletronicos,347.58,19.0386938642,2021-12-31,Thiago Silva,SC,5,cartao_credito,6,-27.45,-50.95
6772f409222365a2d0fa1ed2,Geladeira,eletrodomesticos,2994.83,159.7488137511,2021-12-31,Larissa Alves,SP,4,boleto,1,-22.19,-48.79
